SKU,Short Description,Long Description,Model,Category Group,Category,Manufacturer,Manufacturer SKU,Image URL,Document Name,Document URL,Unit Of Measure,Buy Cost,Trade Price,MSRP GBP,MSRP USD,MSRP EUR,Discontinued
CLAS4INSERT,Cameo CLAS4INSERT - Foam Insert for CLAS4,,,,,Adam Hall,4049521214219,,,,,,,74.02,,,
CLASOBRACKET,Cameo CLASOBRACKET - Bracket for CLAS100 and CLAS200,,,,,Adam Hall,4049521205781,,,,,,,24.0,,,
CLASZ300,Cameo CLASZ300 - LED Spot Moving Head,,,,,Adam Hall,4049521394898,,,,,,,1388.32,,,
CLASZ300INSERT,Cameo CLASZ300INSERT - Foam Case Insert for 2 x CLASZ300,,,,,Adam Hall,4049521464393,,,,,,,188.84,,,
CLAZORS2,Cameo CLAZORS2 - Compact Spot Moving Head,,,,,Adam Hall,4049521717420,,,,,,,3170.92,,,
CLAZORS2CASE4,Cameo CLAZORS2CASE4 - Flightcase for 4 pcs CAMEO AZOR® S2,,,,,Adam Hall,4049521799877,,,,,,,1480.0,,,
CLAZORS2INSERT,Cameo CLAZORS2INSERT - Foam Case Insert for 2x AZOR® S2,,,,,Adam Hall,4049521799884,,,,,,,225.09,,,
CLAZORSP2,Cameo CLAZORSP2 - Compact Spot Profile Moving Head,,,,,Adam Hall,4049521902444,,,,,,,4228.4,,,
CLAZORSP2CASE4,Cameo CLAZORSP2CASE4 - Flightcase for 4x CAMEO AZOR® SP2,,,,,Adam Hall,4049521934087,,,,,,,1509.17,,,
CLAZORSP2INSERT,Cameo CLAZORSP2INSERT - Foam Case Insert for AZOR® SP2,,,,,Adam Hall,4049521918759,,,,,,,270.41,,,
CLAZORSP2IP,Cameo CLAZORSP2IP - Compact IP65 Spot Profile Moving Head,,,,,Adam Hall,4049521951909,,,,,,,4908.21,,,
CLAZORW2,Cameo CLAZORW2 - Compact Wash Moving Head,,,,,Adam Hall,4049521890765,,,,,,,1509.17,,,
CLAZORW2CASE4,Cameo CLAZORW2CASE4 - Flightcase for 4 x CLAZORW2,,,,,Adam Hall,4049521918766,,,,,,,1207.04,,,
CLAZORW2INSERT,Cameo CLAZORW2INSERT - Foam Case Insert for 2x AZOR® W2,,,,,Adam Hall,4049521918773,,,,,,,179.77,,,
CLBARL10RGBA,Cameo CLBARL10RGBA - 252 x 10 mm LED RGBA Colour Bar black,,,,,Adam Hall,4049521135422,,,,,,,122.4,,,
CLBARL10RGBARK,Cameo CLBARL10RGBARK - Rack Kit for CLBARL10RGBA,,,,,Adam Hall,4049521150364,,,,,,,7.55,,,
CLBARL10RGBARKWH,Cameo CLBARL10RGBARKWH - Rack Kit White for CLBARL10RGBA,,,,,Adam Hall,4049521218262,,,,,,,1.8,,,
CLBARL10RGBAWH,Cameo CLBARL10RGBAWH - 252 x 10 mm LED RGBA Colour Bar white,,,,,Adam Hall,4049521168536,,,,,,,143.0,,,
CLBARL10RGBIR,Cameo CLBARL10RGBIR - 252 x 10 mm LED RGB Colour Bar black with IR Remote Control,,,,,Adam Hall,4049521171314,,,,,,,92.0,,,
CLBARL10RGBIRREMOTE,Cameo CLBARL10RGBIRREMOTE - IR Remote Control for CLBARL10RGBIR and CLQS15 and CLTRIBAR,,,,,Adam Hall,4049521177088,,,,,,,9.1,,,
CLBARL10RGBIRWH,Cameo CLBARL10RGBIRWH - 252 x 10 mm LED RGB Colour Bar white with IR Remote Control,,,,,Adam Hall,4049521171666,,,,,,,92.0,,,
CLCL200,Cameo CLCL200 - Spot with White 200 W COB-LED and Adjustable Colour Temperature,,,,,Adam Hall,4049521263514,,,,,,,370.79,,,
CLCL200BARNDOOR,Cameo CLCL200BARNDOOR - Barndoor with Screws for CLCL200,,,,,Adam Hall,4049521274046,,,,,,,32.48,,,
CLCL200BRACKET,Cameo CLCL200BRACKET - Bracket with Screws for CLCL200,,,,,Adam Hall,4049521274053,,,,,,,,,,
CLCL200G2,Cameo CLCL200G2 - LED Spotlight with white 200 W COB LED and adjustable Color Temperature,,,,,Adam Hall,4049521606748,,,,,,,361.05,,,
CLCL200RB,Cameo CLCL200RB - Rotatable Barndoor for Cameo CL200,,,,,Adam Hall,4049521540349,,,,,,,38.82,,,
CLCONTROL54,Cameo CLCONTROL54 - 54-Channel DMX Controller,,,,,Adam Hall,4049521214530,,,,,,,113.1,,,
CLCONTROL6,Cameo CLCONTROL6 - 6-Channel DMX Controller,,,,,Adam Hall,4049521150692,,,,,,,73.76,,,
CLCPACDCSE,Cameo CLCPACDCSE - AC/DC 7 V Power Adapter,,,,,Adam Hall,4049521383274,,,,,,,31.72,,,
CLCPRJ2SE,Cameo CLCPRJ2SE - RJ45 Block for CLCPSEB/CLCPSEW,,,,,Adam Hall,4049521383281,,,,,,,46.83,,,
CLCPSEB,Cameo CLCPSEB - In-Wall Multi-Zone DMX Controller,,,,,Adam Hall,4049521383250,,,,,,,859.58,,,
CLCPSEBLOCKCON,Cameo CLCPSEBLOCKCON - Euroblock Connector Control Pad -  Stick Edition,,,,,Adam Hall,4049521432989,,,,,,,,,,
CLCPSEMICROSD,Cameo CLCPSEMICROSD - Micro SD Card Control Pad - Stick Edition,,,,,Adam Hall,4049521432996,,,,,,,,,,
CLCPSEUSBCABLE,Cameo CLCPSEUSBCABLE - USB Cable Control Pad -  Stick Edition,,,,,Adam Hall,4049521433009,,,,,,,,,,
CLCPSEW,Cameo CLCPSEW - In-Wall Multi-Zone DMX Controller,,,,,Adam Hall,4049521383267,,,,,,,859.58,,,
CLDL100,Cameo CLDL100 - IP67 Install Linear with RGBW LEDs,,,,,Adam Hall,4049521824395,,,,,,,874.69,,,
CLDL100FULLGS,Cameo CLDL100FULLGS - DURA® LINE 100 Glare shield,,,,,Adam Hall,4049521824401,,,,,,,45.3,,,
CLDL100LOUVERSET,Cameo CLDL100LOUVERSET - Louver Set for DURA® LINE 100,,,,,Adam Hall,4049521934438,,,,,,,36.0,,,
CLDL50,Cameo CLDL50 - IP67 Install Linear with RGBW LEDs,,,,,Adam Hall,4049521824388,,,,,,,572.55,,,
CLDL50FULLGS,Cameo CLDL50FULLGS - DURA® LINE 50 Glare shield,,,,,Adam Hall,4049521824418,,,,,,,22.66,,,
CLDL50LOUVERSET,Cameo CLDL50LOUVERSET - Louver Set for DURA® LINE 50,,,,,Adam Hall,4049521934421,,,,,,,28.7,,,
CLDLALTWCABLE052,"Cameo CLDLALTWCABLE052 - DURA LINE ALTW Cable 0,52m",,,,,Adam Hall,4049521824494,,,,,,,98.19,,,
CLDLALTWCABLE102,"Cameo CLDLALTWCABLE102 - DURA LINE ALTW Cable 1,02m",,,,,Adam Hall,4049521824500,,,,,,,109.0,,,
CLDLALTWCABLE300,Cameo CLDLALTWCABLE300 - DURA LINE ALTW Cable 3m,,,,,Adam Hall,4049521824517,,,,,,,139.0,,,
CLDLALTWCABLE800,Cameo CLDLALTWCABLE800 - DURA LINE ALTW Cable 8m,,,,,Adam Hall,4049521824524,,,,,,,225.09,,,
CLDLALTWCABLEEND,Cameo CLDLALTWCABLEEND - DURA LINE End Cap,,,,,Adam Hall,4049521824531,,,,,,,12.0,,,
CLDLCONNECTIONBOX,Cameo CLDLCONNECTIONBOX - DURA® LINE Connection Box,,,,,Adam Hall,4049521824470,,,,,,,119.34,,,
CLDLFEEDCABLE,Cameo CLDLFEEDCABLE - DURA LINE Feed cable,,,,,Adam Hall,4049521904295,,,,,,,99.7,,,
CLDLFILTER20,Cameo CLDLFILTER20 - DURA LINE Filter 20°,,,,,Adam Hall,4049521824432,,,,,,,18.0,,,
CLDLFILTER40,Cameo CLDLFILTER40 - DURA LINE Filter 40°,,,,,Adam Hall,4049521824449,,,,,,,18.0,,,
CLDLFILTER60,Cameo CLDLFILTER60 - DURA® LINE Filter 60°,,,,,Adam Hall,4049521824456,,,,,,,18.0,,,
CLDLFILTER601,Cameo CLDLFILTER601 - DURA LINE Filter 60° x 10°,,,,,Adam Hall,4049521824463,,,,,,,18.0,,,
CLDMX3ADINIP65,"Cameo CLDMX3ADINIP65 - DMX Adapter IN LED IP-Par 3-Pin, 1.0m",,,,,Adam Hall,4049521237980,,,,,,,11.2,,,
CLDMX3ADOUTIP65,"Cameo CLDMX3ADOUTIP65 - DMX Adapter OUT LED IP-Par, 3 Pin, 1.0 m",,,,,Adam Hall,4049521238000,,,,,,,10.33,,,
CLDMX5ADINIP65,"Cameo CLDMX5ADINIP65 - DMX Adapter IN LED IP-Par, 5 Pin, 1.0 m",,,,,Adam Hall,4049521237997,,,,,,,9.47,,,
CLDMX5ADOUTIP65,"Cameo CLDMX5ADOUTIP65 - DMX Adapter OUT LED IP-Par, 5 Pin, 1.0 m",,,,,Adam Hall,4049521238017,,,,,,,9.82,,,
CLDMXADAPTERIN,Cameo CLDMXADAPTERIN - Adapter Cable for IP65 Outdoor Projector IP65 Plug to XLR female 3 Pin,,,,,Adam Hall,4049521153693,,,,,,,4.26,,,
CLDMXADAPTEROUT,Cameo CLDMXADAPTEROUT - Adapter Cable for IP65 Outdoor Projector IP65 Plug to XLR female 3 Pin,,,,,Adam Hall,4049521153709,,,,,,,6.72,,,
CLDMXEX001,Cameo CLDMXEX001 - DMX Extension Cable IP65 1 m,,,,,Adam Hall,4049521153716,,,,,,,6.72,,,
CLDMXEX003,Cameo CLDMXEX003 - DMX Extension Cable IP65 3 m,,,,,Adam Hall,4049521173172,,,,,,,13.76,,,
CLDMXEX005,Cameo CLDMXEX005 - DMX Extension Cable IP65 5 m,,,,,Adam Hall,4049521153723,,,,,,,23.25,,,
CLDMXEX010,Cameo CLDMXEX010 - DMX Extension Cable IP65 10 m,,,,,Adam Hall,4049521153730,,,,,,,43.02,,,
CLDMXEX020,Cameo CLDMXEX020 - DMX Extension Cable IP65 20 m,,,,,Adam Hall,4049521166419,,,,,,,70.56,,,
CLDROPB1,Cameo CLDROPB1 - Battery Powered Outdoor Mini Uplight,,,,,Adam Hall,4049521459641,,,,,,,345.95,,,
CLDROPB1GALASET,Cameo CLDROPB1GALASET - Gala set for DROP® B1 in black,,,,,Adam Hall,4049521725074,,,,,,,104.24,,,
CLDROPB1GALASETWH,Cameo CLDROPB1GALASETWH - Gala set for DROP® B1 in white,,,,,Adam Hall,4049521725081,,,,,,,104.24,,,
CLDROPB1PS6,Cameo CLDROPB1PS6 - Power Supply for 6 Pcs. CLDROPB1,,,,,Adam Hall,4049521448379,,,,,,,111.87,,,
CLDROPB1SET1,Cameo CLDROPB1SET1 - Battery-Powered Outdoor Mini Uplight Incl. Power Supply,,,,,Adam Hall,4049521449932,,,,,,,436.59,,,
CLDROPB1SET2,Cameo CLDROPB1SET2 - 6 x CLDROPB1 in Charging Flightcase with Power Supply,,,,,Adam Hall,4049521449956,,,,,,,2868.79,,,
CLDROPB1WH,Cameo CLDROPB1WH - Battery Powered Outdoor Mini Uplight,,,,,Adam Hall,4049521530401,,,,,,,345.95,,,
CLDROPB1WHSET1,Cameo CLDROPB1WHSET1 - Battery-Powered Outdoor Mini Uplight incl. Power Supply,,,,,Adam Hall,4049521530371,,,,,,,436.59,,,
CLDROPB1WHSET2,Cameo CLDROPB1WHSET2 - 6 x CLDROPB1 in Charging Flightcase with Power Supply,,,,,Adam Hall,4049521530395,,,,,,,2868.79,,,
CLDROPB4,Cameo CLDROPB4 - Battery Powered Outdoor Uplight,,,,,Adam Hall,4049521448317,,,,,,,490.51,,,
CLDROPB4PS6,Cameo CLDROPB4PS6 - Power Supply for 6 Pcs. CLDROPB4,,,,,Adam Hall,4049521448393,,,,,,,125.65,,,
CLDROPB4SET1,Cameo CLDROPB4SET1 - Battery-Powered Outdoor Uplight Incl. Power Supply,,,,,Adam Hall,4049521449925,,,,,,,576.55,,,
CLDROPB4SET2,Cameo CLDROPB4SET2 - 6 x CLDROPB4 in Charging Flightcase with Power Supply,,,,,Adam Hall,4049521449949,,,,,,,4044.36,,,
CLDROPB4WH,Cameo CLDROPB4WH - Battery Powered Outdoor Uplight,,,,,Adam Hall,4049521530357,,,,,,,514.6,,,
CLDROPB4WHSET1,Cameo CLDROPB4WHSET1 - Battery-Powered Outdoor Uplight incl. Power Supply,,,,,Adam Hall,4049521530364,,,,,,,576.55,,,
CLDROPB4WHSET2,Cameo CLDROPB4WHSET2 - 6 x CLDROPB4 in Charging Flightcase with Power Supply,,,,,Adam Hall,4049521530388,,,,,,,4044.36,,,
CLDROPIX176,Cameo CLDROPIX176 - Professional LED Curtain with Matrix Effects  3.1 m x 2 m,,,,,Adam Hall,4049521175886,,,,,,,481.91,,,
CLDROPIX66,Cameo CLDROPIX66 - Professional LED Curtain with Matrix Effects 2 m x 1.3 m,,,,,Adam Hall,4049521175879,,,,,,,203.94,,,
CLDROPIX66BAG,Cameo CLDROPIX66BAG - Bag for CLDROPIX66,,,,,Adam Hall,4049521182068,,,,,,,18.01,,,
CLDROPIXCONTROLLER,Cameo CLDROPIXCONTROLLER - Controller for CLDROPIX176 and CLDROPIX66,,,,,Adam Hall,4049521182051,,,,,,,143.51,,,
CLDROPIXEXT5,Cameo CLDROPIXEXT5 - Extension Cable 5 m for CLDROPIX66/176,,,,,Adam Hall,4049521175909,,,,,,,24.0,,,
CLDROPIXSET,"Cameo CLDROPIXSET - Set consisting of 2 professional LED curtains with matrix effects, controller and extension cable",,,,,Adam Hall,4049521175893,,,,,,,512.12,,,
CLDROPIXSETBAG,Cameo CLDROPIXSETBAG - Bag Set for DROPIX,,,,,Adam Hall,4049521182082,,,,,,,28.7,,,
CLDROPP4,Cameo CLDROPP4 - Professional Outdoor Uplight,,,,,Adam Hall,4049521448348,,,,,,,406.37,,,
CLDS100,Cameo CLDS100 - IP67 Install Spot with RGBW LED,,,,,Adam Hall,4049521766046,,,,,,,693.4,,,
CLDS100FILTER20,Cameo CLDS100FILTER20 - 20° Diffusing Lens for DURA® Spot 100,,,,,Adam Hall,4049521766206,,,,,,,27.2,,,
CLDS100FILTER40,Cameo CLDS100FILTER40 - 40° Diffusing Lens for DURA® Spot 100,,,,,Adam Hall,4049521766213,,,,,,,27.2,,,
CLDS100FILTER55,Cameo CLDS100FILTER55 - 55° Diffusing Lens for DURA® Spot 100,,,,,Adam Hall,4049521766220,,,,,,,27.2,,,
CLDS100FILTER6010,Cameo CLDS100FILTER6010 - 60°x10° Diffusing Lens for DURA® Spot 100,,,,,Adam Hall,4049521766190,,,,,,,27.2,,,
CLDS100FULLGS,Cameo CLDS100FULLGS - Full Glare Shield for DURA® Spot 100,,,,,Adam Hall,4049521766121,,,,,,,48.0,,,
CLDS200,Cameo CLDS200 - IP67 Install Spot with RGBW LED,,,,,Adam Hall,4049521766053,,,,,,,1040.86,,,
CLDS200FILTER20,Cameo CLDS200FILTER20 - 20° Diffusing Lens for DURA® Spot 200,,,,,Adam Hall,4049521766244,,,,,,,33.2,,,
CLDS200FILTER40,Cameo CLDS200FILTER40 - 40° Diffusing Lens for DURA® Spot 200,,,,,Adam Hall,4049521766251,,,,,,,33.2,,,
CLDS200FILTER55,Cameo CLDS200FILTER55 - 55° Diffusing Lens for DURA® Spot 200,,,,,Adam Hall,4049521766268,,,,,,,33.2,,,
CLDS200FILTER6010,Cameo CLDS200FILTER6010 - 60°x10° Diffusing Lens for DURA® Spot 200,,,,,Adam Hall,4049521766237,,,,,,,33.2,,,
CLDS200FULLGS,Cameo CLDS200FULLGS - Full Glare Shield for DURA® Spot 200,,,,,Adam Hall,4049521766138,,,,,,,54.0,,,
CLDS400,Cameo CLDS400 - IP67 Install Spot with RGBW LED,,,,,Adam Hall,4049521766060,,,,,,,1358.1,,,
CLDS400FILTER20,Cameo CLDS400FILTER20 - 20° Diffusing Lens for DURA® Spot 400,,,,,Adam Hall,4049521766282,,,,,,,67.98,,,
CLDS400FILTER40,Cameo CLDS400FILTER40 - 40° Diffusing Lens for DURA® Spot 400,,,,,Adam Hall,4049521766299,,,,,,,67.98,,,
CLDS400FILTER55,Cameo CLDS400FILTER55 - 55° Diffusing Lens for DURA® Spot 400,,,,,Adam Hall,4049521766305,,,,,,,67.98,,,
CLDS400FILTER6010,Cameo CLDS400FILTER6010 - 60°x10° Diffusing Lens for DURA® Spot 400,,,,,Adam Hall,4049521766275,,,,,,,67.98,,,
CLDS400FULLGS,Cameo CLDS400FULLGS - Full Glare Shield for DURA® Spot 400,,,,,Adam Hall,4049521766145,,,,,,,69.5,,,
CLDS60,Cameo CLDS60 - IP67 Install Spot with RGBW LED,,,,,Adam Hall,4049521766039,,,,,,,481.91,,,
CLDS60FILTER20,Cameo CLDS60FILTER20 - 20° Diffusing Lens for DURA® Spot 60,,,,,Adam Hall,4049521766169,,,,,,,18.0,,,
CLDS60FILTER40,Cameo CLDS60FILTER40 - 40° Diffusing Lens for DURA® Spot 60,,,,,Adam Hall,4049521766176,,,,,,,18.0,,,
CLDS60FILTER55,Cameo CLDS60FILTER55 - 55° Diffusing Lens for DURA® Spot 60,,,,,Adam Hall,4049521766183,,,,,,,18.0,,,
CLDS60FILTER6010,Cameo CLDS60FILTER6010 - 60°x10° Diffusing Lens for DURA® Spot 60,,,,,Adam Hall,4049521766152,,,,,,,18.0,,,
CLDS60FULLGS,Cameo CLDS60FULLGS - Full Glare Shield for DURA® Spot 60,,,,,Adam Hall,4049521766114,,,,,,,36.0,,,
CLDVC,Cameo CLDVC - 512-Channel USB to DMX Interface and Control Software Package,,,,,Adam Hall,4049521355462,,,,,,,270.41,,,
CLDVCCUE,Cameo CLDVCCUE - USB to DMX Interface with up to 2048 DMX Channels and Illuminated Control Panel,,,,,Adam Hall,4049521607721,,,,,,,368.79,,,
CLDVCCUEWALLMOUNT,Cameo CLDVCCUEWALLMOUNT - Wall mount,,,,,Adam Hall,4049521897696,,,,,,,10.57,,,
CLDVCD5,Cameo CLDVCD5 - USB to DMX-Interface and Control Software Package,,,,,Adam Hall,4049521893902,,,,,,,300.63,,,
CLDVCPRO,Cameo CLDVCPRO - 1024-Channel USB to DMX-Interface with WiFi Access and Control Software,,,,,Adam Hall,4049521416071,,,,,,,451.69,,,
CLES3,Cameo CLES3 - Spot Moving Head,,,,,Adam Hall,4049521336676,,,,,,,2717.72,,,
CLEW3,Cameo CLEW3 - Compact LED Wash-Moving Head,,,,,Adam Hall,4049521415869,,,,,,,1962.38,,,
CLEW3CASE6,Cameo CLEW3CASE6 - Flightcase for 6 EVOS® W3,,,,,Adam Hall,4049521576140,,,,,,,1243.29,,,
CLEW3INSERT,Cameo CLEW3INSERT - Foam Case Insert for 2 x CLEW3,,,,,Adam Hall,4049521576133,,,,,,,149.56,,,
CLEW7,Cameo CLEW7 - LED Wash-Moving Head,,,,,Adam Hall,4049521415760,,,,,,,3624.13,,,
CLEW7CASE2,Cameo CLEW7CASE2 - Flightcase for 2 x CLEW7,,,,,Adam Hall,4049521477065,,,,,,,1065.03,,,
CLEW7INSERT,Cameo CLEW7INSERT - Foam Case Insert for 2 x CLEW7,,,,,Adam Hall,4049521477041,,,,,,,285.52,,,
CLEW7IP,Cameo CLEW7IP - IP65  LED Wash Moving Head,,,,,Adam Hall,4049521806650,,,,,,,4530.54,,,
CLEYEEYE,Cameo CLEYEEYE - Derby Matrix Beam Light,,,,,Adam Hall,4049521194504,,,,,,,154.0,,,
CLF1D,Cameo CLF1D - Compact Fresnel Spotlight with Daylight LED,,,,,Adam Hall,4049521576027,,,,,,,753.83,,,
CLF1FC,Cameo CLF1FC - Compact Full-Color Fresnel Spotlight with RGBW-LED,,,,,Adam Hall,4049521576034,,,,,,,1101.29,,,
CLF1T,Cameo CLF1T - Compact Fresnel Spotlight with Tungsten LED,,,,,Adam Hall,4049521576010,,,,,,,829.36,,,
CLF1VMOUNTAP,Cameo CLF1VMOUNTAP - V-Mount Battery Adapter for Cameo F1 Series,,,,,Adam Hall,4049521605642,,,,,,,84.33,,,
CLF2B,Cameo CLF2B - Barndoor for CLF2,,,,,Adam Hall,4049521304378,,,,,,,109.0,,,
CLF2D,Cameo CLF2D - Daylight LED Fresnel Spot Light,,,,,Adam Hall,4049521304330,,,,,,,1055.97,,,
CLF2DIP,Cameo CLF2DIP - IP65 Fresnel Spotlight with Daylight LED,,,,,Adam Hall,4049521725135,,,,,,,1358.1,,,
CLF2DPO,Cameo CLF2DPO - Pole-operated Fresnel Spotlight with Daylight LED,,,,,Adam Hall,4049521412936,,,,,,,1282.57,,,
CLF2DPOSTICKER,Cameo CLF2DPOSTICKER - Sticker for CLF2DPO,,,,,Adam Hall,4049521527913,,,,,,,,,,
CLF2DSTICKER,Cameo CLF2DSTICKER - Sticker for CLF2D,,,,,Adam Hall,4049521527883,,,,,,,,,,
CLF2FC,Cameo CLF2FC - Professional High-Power Fresnel with RGBW LED,,,,,Adam Hall,4049521353994,,,,,,,1327.89,,,
CLF2FCENTERKNOB,Cameo CLF2FCENTERKNOB - Enter Knob for CLF2FC,,,,,Adam Hall,4049521433429,,,,,,,4.53,,,
CLF2FCIP,Cameo CLF2FCIP - IP65 Fresnel Spotlight with RGBW LED,,,,,Adam Hall,4049521725128,,,,,,,1811.31,,,
CLF2FCPLUS,Cameo CLF2FCPLUS - Spectrum-optimised Fresnel spotlight with RGBAL LED,,,,,Adam Hall,4049521897016,,,,,,,1433.64,,,
CLF2FCPO,Cameo CLF2FCPO - Pole-operated Fresnel Spotlight with RGBW LED,,,,,Adam Hall,4049521412950,,,,,,,1509.17,,,
CLF2FCPOSTICKER,Cameo CLF2FCPOSTICKER - Sticker for CLF2FC,,,,,Adam Hall,4049521527920,,,,,,,,,,
CLF2FCSTICKER,Cameo CLF2FCSTICKER - Sticker for CLF2FC,,,,,Adam Hall,4049521527876,,,,,,,,,,
CLF2GF,Cameo CLF2GF - Gel Frame für CLF2,,,,,Adam Hall,4049521304385,,,,,,,25.68,,,
CLF2T,Cameo CLF2T - LED Tungsten Fresnel Spot Light,,,,,Adam Hall,4049521304347,,,,,,,1289.07,,,
CLF2TIP,Cameo CLF2TIP - IP65 Fresnel Spotlight with Tungsten LED,,,,,Adam Hall,4049521725111,,,,,,,1509.17,,,
CLF2TPO,Cameo CLF2TPO - Pole-operated Fresnel Spotlight with Tungsten LED,,,,,Adam Hall,4049521412943,,,,,,,1358.1,,,
CLF2TPOSTICKER,Cameo CLF2TPOSTICKER - Sticker für CLF2TPO,,,,,Adam Hall,4049521527906,,,,,,,,,,
CLF2TSTICKER,Cameo CLF2TSTICKER - Sticker for CLF2T,,,,,Adam Hall,4049521527890,,,,,,,7.55,,,
CLF4BARNDOOR,"Cameo CLF4BARNDOOR - Barndoor for CLF4D. CLF4FC, CLF4FC",,,,,Adam Hall,4049521533204,,,,,,,211.0,,,
CLF4D,Cameo CLF4D - Professional Fresnel Spotlight with Daylight LED,,,,,Adam Hall,4049521415708,,,,,,,1584.71,,,
CLF4DPOIP,Cameo CLF4DPOIP - Pole-Operated IP65 Fresnel Spotlight with Daylight LED,,,,,Adam Hall,4049521477317,,,,,,,2717.72,,,
CLF4FC,Cameo CLF4FC - High-Performance RGBW LED Fresnel Spotlight,,,,,Adam Hall,4049521415722,,,,,,,2188.98,,,
CLF4FCPOIP,Cameo CLF4FCPOIP - Pole-Operated IP65 Fresnel Spotlight with RGBW LED,,,,,Adam Hall,4049521477324,,,,,,,3019.85,,,
CLF4FRESNELLENS,"Cameo CLF4FRESNELLENS - Fresnel Lens for CLF4D, CLF4FC, CLF4T",,,,,Adam Hall,4049521533211,,,,,,,105.73,,,
CLF4T,Cameo CLF4T - High-Power Fresnel Spotlight with Tungsten LED,,,,,Adam Hall,4049521415715,,,,,,,1705.56,,,
CLF4TPOIP,Cameo CLF4TPOIP - Pole-Operated IP65 Fresnel Spotlight with Tungsten LED,,,,,Adam Hall,4049521477300,,,,,,,2717.72,,,
CLFB150,"Cameo CLFB150 - 3-in-1 Strobe, Chase and Blinder Effect Fixture",,,,,Adam Hall,4049521198113,,,,,,,211.8,,,
CLFBUBBLE5L,Cameo CLFBUBBLE5L - Special Fluid for Generating Soap Bubbles 5 L,,,,,Adam Hall,4049521174155,,,,,,,27.68,,,
CLFCLEANER250,Cameo CLFCLEANER250 - Special Fluid for Cleaning Fog Machines 250 ml,,,,,Adam Hall,4049521174162,,,,,,,11.62,,,
CLFDJ10L,Cameo CLFDJ10L - Fog Fluid with Medium Density and Medium Standing Time 10 L,,,,,Adam Hall,4049521174056,,,,,,,28.64,,,
CLFDJ5L,Cameo CLFDJ5L - Fog Fluid with Medium Density and Medium Standing Time 5 L,,,,,Adam Hall,4049521174049,,,,,,,16.15,,,
CLFFAST5L,Cameo CLFFAST5L - Fog Fluid with Very High Density and Very Short Standing Time 5 L,,,,,Adam Hall,4049521174100,,,,,,,28.24,,,
CLFFINE5L,Cameo CLFFINE5L - Haze Effect Fog Fluid with Very Low Density and Very Long Standing Time 5 L,,,,,Adam Hall,4049521174117,,,,,,,17.96,,,
CLFHAZE10L,"Cameo CLFHAZE10L - Haze Fluid for Fine Fog Density and Long Standing Time, 10 L Oil-free",,,,,Adam Hall,4049521174131,,,,,,,50.03,,,
CLFHAZE5L,"Cameo CLFHAZE5L - Haze Fluid for Fine Fog Density and Long Standing Time, 5 L Oil-Free",,,,,Adam Hall,4049521174124,,,,,,,26.8,,,
CLFHEAVY10L,Cameo CLFHEAVY10L - Fog Fluid with Very High Density and Very Long Standing Time 10 L,,,,,Adam Hall,4049521174070,,,,,,,38.42,,,
CLFHEAVY5L,Cameo CLFHEAVY5L - Fog Fluid with Very High Density and Very Long Standing Time 5 L,,,,,Adam Hall,4049521174063,,,,,,,22.6,,,
CLFIF10L,Cameo CLFIF10L - Oil-less Fog Fluid for Cameo INSTANT Fog Machines 10 L,,,,,Adam Hall,4049521383199,,,,,,,53.63,,,
CLFIF5L,Cameo CLFIF5L - Oil-less Fog Fluid for Cameo INSTANT Fog Machines 5 L,,,,,Adam Hall,4049521383175,,,,,,,27.95,,,
CLFIH5L,Cameo CLFIH5L - Special Oil Free Fluid for Cameo INSTANT Haze Machines 5 L,,,,,Adam Hall,4049521203367,,,,,,,37.77,,,
CLFLATMOON,Cameo CLFLATMOON - Flat 3-in-1 Multi-Effect RGB + UV PAR-Light with Strobe,,,,,Adam Hall,4049521223754,,,,,,,148.31,,,
CLFLATPROSP4,Cameo CLFLATPROSP4 - 4 x 30 W COB LED TRI Colour Spot PAR Light in Black Housing,,,,,Adam Hall,4049521179709,,,,,,,270.41,,,
CLFLATPROSP7,Cameo CLFLATPROSP7 - 7 x 30 W COB LED TRI Colour Spot PAR Light in Black Housing,,,,,Adam Hall,4049521179716,,,,,,,391.27,,,
CLFLATSTAR,Cameo CLFLATSTAR - Flat 2-in-1 RGBWA+ UV PAR Light with RGB Ring,,,,,Adam Hall,4049521281068,,,,,,,83.99,,,
CLFLATSTARBRACKETSET,Cameo CLFLATSTARBRACKETSET - Bracket Set Incl. 2 x Screws for CLFLATSTAR,,,,,Adam Hall,4049521300943,,,,,,,11.33,,,
CLFLATSTORM,Cameo CLFLATSTORM - 3-in-1 Flat PAR Can with Grating Laser and Strobe,,,,,Adam Hall,4049521205811,,,,,,,159.04,,,
CLFLATSTORMREMOTE,Cameo CLFLATSTORMREMOTE - IR-Remote for CLFLATSTORM & CLFLATMOON,,,,,Adam Hall,4049521212697,,,,,,,3.0,,,
CLFLOOD600IP65,Cameo CLFLOOD600IP65 - Outdoor Flood Light with 9 x 12 W RGBWA + UV 6-In-1 LEDs,,,,,Adam Hall,4049521200601,,,,,,,436.59,,,
CLFLOODBARNDOOR,"Cameo CLFLOODBARNDOOR - Barn Doors for CLFLOODIP65, Black",,,,,Adam Hall,4049521185946,,,,,,,29.3,,,
CLFLOODIP65TRI,Cameo CLFLOODIP65TRI - Outdoor Flood Light with 60 Watt Tri-Color COB LED in Black Housing,,,,,Adam Hall,4049521185939,,,,,,,376.16,,,
